timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48,z_node_49,T_node_49,z_node_50,T_node_50,z_node_51,T_node_51,z_node_52,T_node_52,z_node_53,T_node_53,z_node_54,T_node_54,z_node_55,T_node_55,z_node_56,T_node_56,z_node_57,T_node_57,z_node_58,T_node_58,z_node_59,T_node_59,z_node_60,T_node_60,z_node_61,T_node_61,z_node_62,T_node_62,z_node_63,T_node_63,z_node_64,T_node_64,z_node_65,T_node_65,z_node_66,T_node_66,z_node_67,T_node_67,z_node_68,T_node_68,z_node_69,T_node_69,z_node_70,T_node_70,z_node_71,T_node_71,z_node_72,T_node_72,z_node_73,T_node_73,z_node_74,T_node_74,z_node_75,T_node_75,z_node_76,T_node_76,z_node_77,T_node_77,z_node_78,T_node_78,z_node_79,T_node_79,z_node_80,T_node_80,z_node_81,T_node_81,z_node_82,T_node_82,z_node_83,T_node_83,z_node_84,T_node_84,z_node_85,T_node_85,z_node_86,T_node_86,z_node_87,T_node_87,z_node_88,T_node_88
1574,91889961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.198166020674005,20.443250814218743,19.881824963301007,40.886501628437486,20.565301463607856,52.38580642558167,20.944056871208733,63.885111222725854,21.32275449939344,118.27256712007619,23.061571166421487,172.6600230174265,24.799093872096165,238.25253337645725,27.38782509543675,303.845043735488,29.97448859196828,337.17537005771715,30.901518190276562,370.50569637994636,31.828079916086647,410.23996707084876,33.20092339256236,449.97423776175117,34.57301722151159,485.3409475189494,35.88905648629548,520.7076572761476,37.204449448195994,554.9868775530338,38.43830327015095,589.2660978299199,39.671546060300585,605.1900055545441,40.23170528504371,621.1139132791683,40.79173219010492,629.2665314533265,41.02036611792529,637.4191496274846,41.248970248202696,641.8469023604571,41.388066175829316,646.2746550934297,41.52715260590886,666.023721154098,42.06126469221635,685.7727872147661,42.595204647669824,699.2673636225318,42.89476228598408,712.7619400302973,43.194250206969755,723.5619400302974,43.30125455514111,734.3619400302974,43.408232367611966,781.9314300487213,44.641577834719904,829.5009200671452,45.873930082938884,845.4650379321613,46.31064740237345,861.4291557971775,46.74724942035692,883.4346590670127,47.297293227654855,905.440162336848,47.84712568823763,945.7047247630333,48.916716798239136,985.9692871892186,49.98557913265503,991.0137307218156,50.12556995422054,996.0581742544126,50.2655484810929,1001.7984910536965,50.390494957234054,1007.5388078529803,50.51542821340019,1023.0155441426191,50.87768270300206,1038.492280432258,51.239835885639536,1049.4564367632506,51.52258394374032,1060.4205930942435,51.80527817355401,1065.0675921166815,51.913291490643296,1069.7145911391194,52.02129585059223,1103.6564830381574,52.8048471787731,1137.5983749371953,53.5879213318156,1160.1905372218548,54.12020938999873,1182.7826995065143,54.65227700449693,1201.100116372669,55.0803504858185,1219.4175332388236,55.50827927961226
1575,91789961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.196499354006058,20.443250814218743,19.880158296632537,40.886501628437486,20.563634796938935,52.38580642558167,20.94239020453959,63.885111222725854,21.32108783272409,118.27256712007619,23.059904499751422,172.6600230174265,24.79742720542568,238.25253337645725,27.38615842876601,303.845043735488,29.972821925297566,337.17537005771715,30.899851523605896,370.50569637994636,31.82641324941606,410.23996707084876,33.19925672589193,449.97423776175117,34.57135055484133,485.3409475189494,35.8873898196254,520.7076572761476,37.20278278152611,554.9868775530338,38.43663660348127,589.2660978299199,39.66987939363111,605.1900055545441,40.23003861837434,621.1139132791683,40.79006552343564,629.2665314533265,41.01869945125605,637.4191496274846,41.24730358153348,641.8469023604571,41.38639950916011,646.2746550934297,41.52548593923966,666.023721154098,42.05959802554718,685.7727872147661,42.59353798100069,699.2673636225318,42.89309561931496,712.7619400302973,43.19258354030065,723.5619400302974,43.29958788847201,734.3619400302974,43.40656570094289,781.9314300487213,44.63991116805098,829.5009200671452,45.87226341627011,845.4650379321613,46.30898073570473,861.4291557971775,46.74558275368826,883.4346590670127,47.295626560986264,905.440162336848,47.84545902156909,945.7047247630333,48.91505013157068,985.9692871892186,49.98391246598665,991.0137307218156,50.12390328755216,996.0581742544126,50.26388181442452,1001.7984910536965,50.388828290565684,1007.5388078529803,50.51376154673184,1023.0155441426191,50.876016036333766,1038.492280432258,51.23816921897129,1049.4564367632506,51.5209172770721,1060.4205930942435,51.80361150688581,1065.0675921166815,51.911624823975096,1069.7145911391194,52.019629183924025,1103.6564830381574,52.80318051210487,1137.5983749371953,53.58625466514733,1160.1905372218548,54.118542723330414,1182.7826995065143,54.65061033782858,1201.100116372669,55.07868381915013,1219.4175332388236,55.50661261294388
1576,91689961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.194832687327917,20.443250814218743,19.878491629956073,40.886501628437486,20.561968130264002,52.38580642558167,20.94072353786545,63.885111222725854,21.31942116605071,118.27256712007619,23.05823783308106,172.6600230174265,24.795760538757673,238.25253337645725,27.384491762100602,303.845043735488,29.971155258633996,337.17537005771715,30.898184856942834,370.50569637994636,31.82474658275341,410.23996707084876,33.19759005922976,449.97423776175117,34.56968388817953,485.3409475189494,35.88572315296387,520.7076572761476,37.20111611486478,554.9868775530338,38.434969936820075,589.2660978299199,39.668212726970005,605.1900055545441,40.22837195171326,621.1139132791683,40.788398856774585,629.2665314533265,41.017032784594996,637.4191496274846,41.24563691487244,641.8469023604571,41.384732842499076,646.2746550934297,41.52381927257864,666.023721154098,42.05793135888623,685.7727872147661,42.59187131433981,699.2673636225318,42.891428952654124,712.7619400302973,43.19091687363984,723.5619400302974,43.29792122181121,734.3619400302974,43.404899034282074,781.9314300487213,44.63824450139006,829.5009200671452,45.870596749609085,845.4650379321613,46.30731406904366,861.4291557971775,46.74391608702715,883.4346590670127,47.29395989432509,905.440162336848,47.843792354907876,945.7047247630333,48.9133834649094,985.9692871892186,49.982245799325334,991.0137307218156,50.122236620890845,996.0581742544126,50.2622151477632,1001.7984910536965,50.38716162390435,1007.5388078529803,50.5120948800705,1023.0155441426191,50.87434936967239,1038.492280432258,51.23650255230987,1049.4564367632506,51.51925061041066,1060.4205930942435,51.801944840224344,1065.0675921166815,51.909958157313625,1069.7145911391194,52.017962517262546,1103.6564830381574,52.80151384544335,1137.5983749371953,53.584587998485794,1160.1905372218548,54.116876056668886,1182.7826995065143,54.64894367116705,1201.100116372669,55.0770171524886,1219.4175332388236,55.50494594628235
1577,91589961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.193166020661252,20.443250814218743,19.876824963289053,40.886501628437486,20.56030146359667,52.38580642558167,20.939056871197955,63.885111222725854,21.317754499383067,118.27256712007619,23.056571166412844,172.6600230174265,24.794093872089068,238.25253337645725,27.38282509543166,303.845043735488,29.96948859196491,337.17537005771715,30.89651819027374,370.50569637994636,31.82307991608432,410.23996707084876,33.19592339256071,449.97423776175117,34.568017221510544,485.3409475189494,35.88405648629496,520.7076572761476,37.19944944819596,554.9868775530338,38.43330327015135,589.2660978299199,39.66654606030138,605.1900055545441,40.22670528504467,621.1139132791683,40.78673219010605,629.2665314533265,41.015366117926476,637.4191496274846,41.24397024820394,641.8469023604571,41.38306617583058,646.2746550934297,41.522152605910144,666.023721154098,42.0562646922177,685.7727872147661,42.59020464767125,699.2673636225318,42.88976228598554,712.7619400302973,43.189250206971245,723.5619400302974,43.2962545551426,734.3619400302974,43.40323236761349,781.9314300487213,44.6365778347217,829.5009200671452,45.868930082940935,845.4650379321613,46.30564740237559,861.4291557971775,46.74224942035916,883.4346590670127,47.29229322765719,905.440162336848,47.84212568824007,945.7047247630333,48.91171679824175,985.9692871892186,49.98057913265782,991.0137307218156,50.120569954223356,996.0581742544126,50.26054848109573,1001.7984910536965,50.385494957236894,1007.5388078529803,50.51042821340305,1023.0155441426191,50.87268270300496,1038.492280432258,51.23483588564248,1049.4564367632506,51.5175839437433,1060.4205930942435,51.800278173557004,1065.0675921166815,51.9082914906463,1069.7145911391194,52.01629585059523,1103.6564830381574,52.799847178776076,1137.5983749371953,53.58292133181856,1160.1905372218548,54.115209390001674,1182.7826995065143,54.64727700449988,1201.100116372669,55.075350485821446,1219.4175332388236,55.5032792796152
1578,91489961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.19149935401187,20.443250814218743,19.875158296638354,40.886501628437486,20.558634796944744,52.38580642558167,20.937390204545395,63.885111222725854,21.316087832729895,118.27256712007619,23.054904499757207,172.6600230174265,24.792427205431412,238.25253337645725,27.38115842877162,303.845043735488,29.96782192530302,337.17537005771715,30.894851523611287,370.50569637994636,31.821413249421372,410.23996707084876,33.194256725897105,449.97423776175117,34.56635055484637,485.3409475189494,35.88238981963031,520.7076572761476,37.19778278153088,554.9868775530338,38.4316366034859,589.2660978299199,39.66487939363559,605.1900055545441,40.22503861837874,621.1139132791683,40.78506552343998,629.2665314533265,41.01369945126035,637.4191496274846,41.242303581537755,641.8469023604571,41.381399509164375,646.2746550934297,41.520485939243926,666.023721154098,42.05459802555144,685.7727872147661,42.58853798100495,699.2673636225318,42.888095619319216,712.7619400302973,43.18758354030491,723.5619400302974,43.294587888476265,734.3619400302974,43.401565700947145,781.9314300487213,44.63491116805518,829.5009200671452,45.86726341627427,845.4650379321613,46.30398073570887,861.4291557971775,46.74058275369238,883.4346590670127,47.29062656099035,905.440162336848,47.84045902157316,945.7047247630333,48.91005013157473,985.9692871892186,49.97891246599068,991.0137307218156,50.118903287556186,996.0581742544126,50.25888181442854,1001.7984910536965,50.383828290569696,1007.5388078529803,50.50876154673584,1023.0155441426191,50.871016036337714,1038.492280432258,51.2331692189752,1049.4564367632506,51.515917277075985,1060.4205930942435,51.798611506889664,1065.0675921166815,51.90662482397895,1069.7145911391194,52.01462918392788,1103.6564830381574,52.79818051210875,1137.5983749371953,53.58125466515124,1160.1905372218548,54.11354272333436,1182.7826995065143,54.64561033783256,1201.100116372669,55.07368381915413,1219.4175332388236,55.50161261294788
1579,91389961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.18983268733784,20.443250814218743,19.873491629965354,40.886501628437486,20.556968130272704,52.38580642558167,20.93572353787385,63.885111222725854,21.314421166058832,118.27256712007619,23.053237833088048,172.6600230174265,24.790760538763752,238.25253337645725,27.379491762105616,303.845043735488,29.966155258638157,337.17537005771715,30.893184856946732,370.50569637994636,31.819746582757062,410.23996707084876,33.19259005923307,449.97423776175117,34.56468388818252,485.3409475189494,35.88072315296657,520.7076572761476,37.19611611486719,554.9868775530338,38.42996993682221,589.2660978299199,39.66321272697188,605.1900055545441,40.22337195171501,621.1139132791683,40.783398856776216,629.2665314533265,41.01203278459658,637.4191496274846,41.240636914873974,641.8469023604571,41.37973284250059,646.2746550934297,41.518819272580124,666.023721154098,42.052931358887584,685.7727872147661,42.586871314341046,699.2673636225318,42.88642895265529,712.7619400302973,43.185916873640934,723.5619400302974,43.29292122181228,734.3619400302974,43.399899034283145,781.9314300487213,44.633244501391104,829.5009200671452,45.86559674961009,845.4650379321613,46.302314069044655,861.4291557971775,46.73891608702812,883.4346590670127,47.288959894326034,905.440162336848,47.83879235490878,945.7047247630333,48.90838346491026,985.9692871892186,49.97724579932613,991.0137307218156,50.11723662089164,996.0581742544126,50.25721514776399,1001.7984910536965,50.38216162390514,1007.5388078529803,50.50709488007129,1023.0155441426191,50.869349369673195,1038.492280432258,51.23150255231071,1049.4564367632506,51.51425061041152,1060.4205930942435,51.79694484022524,1065.0675921166815,51.90495815731453,1069.7145911391194,52.01296251726346,1103.6564830381574,52.7965138454443,1137.5983749371953,53.57958799848678,1160.1905372218548,54.111876056669885,1182.7826995065143,54.64394367116807,1201.100116372669,55.07201715248963,1219.4175332388236,55.49994594628338
1580,91289961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.188166020665474,20.443250814218743,19.87182496329341,40.886501628437486,20.55530146360113,52.38580642558167,20.934056871202458,63.885111222725854,21.312754499387605,118.27256712007619,23.051571166417453,172.6600230174265,24.789093872093606,238.25253337645725,27.377825095435917,303.845043735488,29.964488591968774,337.17537005771715,30.891518190277438,370.50569637994636,31.81807991608785,410.23996707084876,33.190923392563974,449.97423776175117,34.56301722151355,485.3409475189494,35.879056486297706,520.7076572761476,37.194449448198455,554.9868775530338,38.4283032701536,589.2660978299199,39.661546060303394,605.1900055545441,40.22170528504659,621.1139132791683,40.78173219010786,629.2665314533265,41.01036611792824,637.4191496274846,41.23897024820566,641.8469023604571,41.378066175832274,646.2746550934297,41.51715260591182,666.023721154098,42.05126469221932,685.7727872147661,42.585204647672825,699.2673636225318,42.884762285987094,712.7619400302973,43.18425020697278,723.5619400302974,43.29125455514413,734.3619400302974,43.398232367615,781.9314300487213,44.63157783472307,829.5009200671452,45.86393008294217,845.4650379321613,46.300647402376775,861.4291557971775,46.73724942036029,883.4346590670127,47.28729322765827,905.440162336848,47.837125688241066,945.7047247630333,48.9067167982426,985.9692871892186,49.97557913265854,991.0137307218156,50.11556995422406,996.0581742544126,50.25554848109643,1001.7984910536965,50.380494957237595,1007.5388078529803,50.50542821340374,1023.0155441426191,50.86768270300562,1038.492280432258,51.229835885643105,1049.4564367632506,51.5125839437439,1060.4205930942435,51.795278173557584,1065.0675921166815,51.90329149064687,1069.7145911391194,52.01129585059581,1103.6564830381574,52.79484717877669,1137.5983749371953,53.57792133181921,1160.1905372218548,54.11020939000235,1182.7826995065143,54.642277004500556,1201.100116372669,55.070350485822125,1219.4175332388236,55.498279279615886
1581,91189961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.186499353988268,20.443250814218743,19.870158296616037,40.886501628437486,20.553634796923646,52.38580642558167,20.932390204524943,63.885111222725854,21.311087832710072,118.27256712007619,23.04990449974002,172.6600230174265,24.78742720541651,238.25253337645725,27.376158428759613,303.845043735488,29.96282192529345,337.17537005771715,30.8898515236025,370.50569637994636,31.816413249413312,410.23996707084876,33.18925672589005,449.97423776175117,34.56135055484024,485.3409475189494,35.877389819625,520.7076572761476,37.19278278152635,554.9868775530338,38.426636603482045,589.2660978299199,39.65987939363239,605.1900055545441,40.220038618375824,621.1139132791683,40.78006552343734,629.2665314533265,41.00869945125782,637.4191496274846,41.237303581535336,641.8469023604571,41.37639950916201,646.2746550934297,41.515485939241614,666.023721154098,42.04959802554931,685.7727872147661,42.58353798100299,699.2673636225318,42.88309561931735,712.7619400302973,43.182583540303135,723.5619400302974,43.28958788847452,734.3619400302974,43.39656570094542,781.9314300487213,44.62991116805374,829.5009200671452,45.86226341627307,845.4650379321613,46.29898073570775,861.4291557971775,46.73558275369133,883.4346590670127,47.285626560989385,905.440162336848,47.83545902157228,945.7047247630333,48.90505013157399,985.9692871892186,49.97391246599007,991.0137307218156,50.113903287555594,996.0581742544126,50.25388181442798,1001.7984910536965,50.378828290569146,1007.5388078529803,50.50376154673531,1023.0155441426191,50.86601603633722,1038.492280432258,51.22816921897474,1049.4564367632506,51.51091727707556,1060.4205930942435,51.79361150688927,1065.0675921166815,51.901624823978565,1069.7145911391194,52.009629183927494,1103.6564830381574,52.79318051210838,1137.5983749371953,53.57625466515088,1160.1905372218548,54.108542723334,1182.7826995065143,54.6406103378322,1201.100116372669,55.06868381915377,1219.4175332388236,55.49661261294752
1582,91089961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.184832687335255,20.443250814218743,19.868491629962055,40.886501628437486,20.55196813026874,52.38580642558167,20.930723537869547,63.885111222725854,21.309421166054204,118.27256712007619,23.04823783308216,172.6600230174265,24.785760538756925,238.25253337645725,27.37449176209787,303.845043735488,29.961155258629926,337.17537005771715,30.888184856938413,370.50569637994636,31.814746582748704,410.23996707084876,33.18759005922474,449.97423776175117,34.5596838881743,485.3409475189494,35.8757231529585,520.7076572761476,37.19111611485933,554.9868775530338,38.42496993681458,589.2660978299199,39.65821272696449,605.1900055545441,40.218371951707745,621.1139132791683,40.77839885676909,629.2665314533265,41.007032784589505,637.4191496274846,41.235636914866966,641.8469023604571,41.374732842493614,646.2746550934297,41.5138192725732,666.023721154098,42.04793135888084,685.7727872147661,42.58187131433447,699.2673636225318,42.881428952648804,712.7619400302973,43.18091687363455,723.5619400302974,43.287921221805924,734.3619400302974,43.39489903427681,781.9314300487213,44.62824450138498,829.5009200671452,45.86059674960418,845.4650379321613,46.29731406903882,861.4291557971775,46.73391608702237,883.4346590670127,47.28395989432039,905.440162336848,47.833792354903245,945.7047247630333,48.9033834649049,985.9692871892186,49.97224579932092,991.0137307218156,50.11223662088644,996.0581742544126,50.252215147758804,1001.7984910536965,50.377161623899966,1007.5388078529803,50.502094880066124,1023.0155441426191,50.864349369668055,1038.492280432258,51.2265025523056,1049.4564367632506,51.509250610406426,1060.4205930942435,51.79194484022015,1065.0675921166815,51.89995815730944,1069.7145911391194,52.00796251725837,1103.6564830381574,52.791513845439205,1137.5983749371953,53.57458799848166,1160.1905372218548,54.10687605666475,1182.7826995065143,54.63894367116293,1201.100116372669,55.06701715248448,1219.4175332388236,55.494945946278236
1583,90989961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.18316602064669,20.443250814218743,19.866824963275246,40.886501628437486,20.550301463583565,52.38580642558167,20.929056871185228,63.885111222725854,21.3077544993707,118.27256712007619,23.046571166401982,172.6600230174265,24.78409387207949,238.25253337645725,27.37282509542369,303.845043735488,29.95948859195829,337.17537005771715,30.88651819026755,370.50569637994636,31.813079916078554,410.23996707084876,33.185923392555516,449.97423776175117,34.55801722150589,485.3409475189494,35.87405648629079,520.7076572761476,37.18944944819224,554.9868775530338,38.42330327014802,589.2660978299199,39.656546060298425,605.1900055545441,40.21670528504189,621.1139132791683,40.77673219010342,629.2665314533265,41.005366117923906,637.4191496274846,41.23397024820143,641.8469023604571,41.373066175828114,646.2746550934297,41.51215260590773,666.023721154098,42.04626469221548,685.7727872147661,42.58020464766923,699.2673636225318,42.879762285983624,712.7619400302973,43.17925020696944,723.5619400302974,43.286254555140836,734.3619400302974,43.393232367611745,781.9314300487213,44.62657783472013,829.5009200671452,45.85893008293953,845.4650379321613,46.29564740237424,861.4291557971775,46.73224942035787,883.4346590670127,47.28229322765598,905.440162336848,47.832125688238925,945.7047247630333,48.90171679824075,985.9692871892186,49.970579132656965,991.0137307218156,50.11056995422252,996.0581742544126,50.25054848109492,1001.7984910536965,50.3754949572361,1007.5388078529803,50.50042821340227,1023.0155441426191,50.86268270300422,1038.492280432258,51.224835885641774,1049.4564367632506,51.507583943742624,1060.4205930942435,51.79027817355637,1065.0675921166815,51.89829149064568,1069.7145911391194,52.00629585059462,1103.6564830381574,52.78984717877552,1137.5983749371953,53.57292133181804,1160.1905372218548,54.10520939000117,1182.7826995065143,54.637277004499374,1201.100116372669,55.06535048582094,1219.4175332388236,55.493279279614704
1584,90889961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.181499353980954,20.443250814218743,19.865158296609604,40.886501628437486,20.548634796917995,52.38580642558167,20.927390204519682,63.885111222725854,21.306087832705174,118.27256712007619,23.04490449973646,172.6600230174265,24.782427205413857,238.25253337645725,27.371158428757745,303.845043735488,29.95782192529192,337.17537005771715,30.884851523601014,370.50569637994636,31.811413249411835,410.23996707084876,33.184256725888524,449.97423776175117,34.556350554838616,485.3409475189494,35.872389819623244,520.7076572761476,37.18778278152443,554.9868775530338,38.42163660347997,589.2660978299199,39.65487939363013,605.1900055545441,40.21503861837349,621.1139132791683,40.77506552343493,629.2665314533265,41.003699451255386,637.4191496274846,41.23230358153287,641.8469023604571,41.371399509159524,646.2746550934297,41.51048593923911,666.023721154098,42.04459802554677,685.7727872147661,42.57853798100043,699.2673636225318,42.878095619314784,712.7619400302973,43.17758354030055,723.5619400302974,43.28458788847194,734.3619400302974,43.39156570094284,781.9314300487213,44.62491116805116,829.5009200671452,45.85726341627051,845.4650379321613,46.293980735705205,861.4291557971775,46.73058275368881,883.4346590670127,47.28062656098689,905.440162336848,47.8304590215698,945.7047247630333,48.900050131571575,985.9692871892186,49.968912465987735,991.0137307218156,50.108903287553275,996.0581742544126,50.248881814425665,1001.7984910536965,50.37382829056684,1007.5388078529803,50.498761546733,1023.0155441426191,50.86101603633493,1038.492280432258,51.223169218972465,1049.4564367632506,51.50591727707329,1060.4205930942435,51.788611506887,1065.0675921166815,51.896624823976296,1069.7145911391194,52.00462918392523,1103.6564830381574,52.78818051210611,1137.5983749371953,53.57125466514861,1160.1905372218548,54.10354272333173,1182.7826995065143,54.63561033782993,1201.100116372669,55.0636838191515,1219.4175332388236,55.491612612945254
1585,90789961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.179832687336937,20.443250814218743,19.86349162996368,40.886501628437486,20.54696813027033,52.38580642558167,20.925723537871118,63.885111222725854,21.304421166055757,118.27256712007619,23.04323783308367,172.6600230174265,24.780760538758432,238.25253337645725,27.369491762099397,303.845043735488,29.95615525863147,337.17537005771715,30.883184856939963,370.50569637994636,31.809746582750265,410.23996707084876,33.182590059226314,449.97423776175117,34.55468388817589,485.3409475189494,35.870723152960096,520.7076572761476,37.18611611486093,554.9868775530338,38.41996993681618,589.2660978299199,39.653212726966096,605.1900055545441,40.21337195170935,621.1139132791683,40.773398856770676,629.2665314533265,41.00203278459109,637.4191496274846,41.23063691486854,641.8469023604571,41.369732842495175,646.2746550934297,41.50881927257474,666.023721154098,42.04293135888231,685.7727872147661,42.57687131433588,699.2673636225318,42.87642895265019,712.7619400302973,43.175916873635906,723.5619400302974,43.28292122180727,734.3619400302974,43.38989903427815,781.9314300487213,44.62324450138613,829.5009200671452,45.85559674960516,845.4650379321613,46.29231406903974,861.4291557971775,46.72891608702322,883.4346590670127,47.278959894321154,905.440162336848,47.82879235490393,945.7047247630333,48.89838346490543,985.9692871892186,49.967245799321304,991.0137307218156,50.10723662088681,996.0581742544126,50.24721514775917,1001.7984910536965,50.37216162390033,1007.5388078529803,50.49709488006649,1023.0155441426191,50.859349369668415,1038.492280432258,51.22150255230595,1049.4564367632506,51.50425061040677,1060.4205930942435,51.786944840220485,1065.0675921166815,51.89495815730978,1069.7145911391194,52.00296251725871,1103.6564830381574,52.78651384543961,1137.5983749371953,53.569587998482135,1160.1905372218548,54.10187605666527,1182.7826995065143,54.63394367116347,1201.100116372669,55.06201715248504,1219.4175332388236,55.489945946278795
1586,90689961.24031013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.178166020656292,20.443250814218743,19.861824963283702,40.886501628437486,20.54530146359098,52.38580642558167,20.924056871192104,63.885111222725854,21.302754499377066,118.27256712007619,23.041571166406342,172.6600230174265,24.779093872082314,238.25253337645725,27.367825095424877,303.845043735488,29.95448859195837,337.17537005771715,30.881518190267332,370.50569637994636,31.80807991607808,410.23996707084876,33.180923392554746,449.97423776175117,34.5530172215049,485.3409475189494,35.869056486289644,520.7076572761476,37.18444944819099,554.9868775530338,38.41830327014671,589.2660978299199,39.65154606029708,605.1900055545441,40.21170528504053,621.1139132791683,40.77173219010206,629.2665314533265,41.00036611792254,637.4191496274846,41.22897024820006,641.8469023604571,41.36806617582675,646.2746550934297,41.507152605906356,666.023721154098,42.041264692214085,685.7727872147661,42.575204647667796,699.2673636225318,42.87476228598217,712.7619400302973,43.17425020696797,723.5619400302974,43.281254555139355,734.3619400302974,43.38823236761026,781.9314300487213,44.62157783471852,829.5009200671452,45.85393008293781,845.4650379321613,46.29064740237247,861.4291557971775,46.727249420356046,883.4346590670127,47.2772932276541,905.440162336848,47.827125688236976,945.7047247630333,48.89671679823865,985.9692871892186,49.9655791326547,991.0137307218156,50.10556995422023,996.0581742544126,50.24554848109261,1001.7984910536965,50.37049495723379,1007.5388078529803,50.49542821339996,1023.0155441426191,50.85768270300192,1038.492280432258,51.21983588563949,1049.4564367632506,51.50258394374035,1060.4205930942435,51.785278173554104,1065.0675921166815,51.893291490643406,1069.7145911391194,52.00129585059235,1103.6564830381574,52.78484717877328,1137.5983749371953,53.56792133181583,1160.1905372218548,54.10020938999899,1182.7826995065143,54.632277004497205,1201.100116372669,55.06035048581879,1219.4175332388236,55.48827927961255
