timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48,z_node_49,T_node_49,z_node_50,T_node_50,z_node_51,T_node_51,z_node_52,T_node_52,z_node_53,T_node_53,z_node_54,T_node_54,z_node_55,T_node_55,z_node_56,T_node_56,z_node_57,T_node_57,z_node_58,T_node_58,z_node_59,T_node_59,z_node_60,T_node_60,z_node_61,T_node_61,z_node_62,T_node_62,z_node_63,T_node_63,z_node_64,T_node_64,z_node_65,T_node_65,z_node_66,T_node_66,z_node_67,T_node_67,z_node_68,T_node_68
336,11110000.0,,,,,,,,,0.0,10.000000000001641,38.74988783071537,11.485961970908278,77.49977566143075,12.970751798583203,127.49970585016433,14.828092952790184,177.49963603889793,16.68268920762452,227.49950914418423,18.4830507098103,277.4993822494705,20.280739729202963,327.49931857215836,22.028372234216317,377.4992548948462,23.773400324101942,427.4991131628518,25.472139334727185,477.49897143085735,27.16833794138998,527.4988954451314,28.821688230219927,577.4988194594056,30.47255826484912,627.4987815744446,32.08369803524899,677.4987436894835,33.69241409896088,727.4986248741104,35.2642346934907,777.4985060587375,36.833684761173714,827.4984389771967,38.368843988339,877.4983718956557,39.90168267045568,927.498336436005,41.402601882058065,977.4983009763544,42.90124755387202,1027.4982847015058,44.37014571912271,1077.4982684266574,45.83681455813296,1127.4981789687336,47.27572243415767,1177.4980895108097,48.71244259263191,1227.4980643536005,50.06167106580978,1277.4980391963913,51.40884997837295,1327.498024996424,52.73681752542918,1377.4980107964566,54.062764295252244,1427.4980040208857,55.37054060009651,1477.4979972453148,56.676323461734206,1527.4979232591688,57.964902830563425,1577.497849273023,59.25151472929099,1627.4977983193721,60.52183626217913,1677.4977473657214,61.79021498761407,1727.4977130038874,63.04315125305765,1777.4976786420534,64.2941681466253,1827.4976561995563,65.53053591061831,1877.4976337570592,66.76500657660928,1927.4976198457239,67.985570925474,1977.4976059343885,69.20425935019685,2027.497598098893,70.4097374635332,2077.4975902633973,71.61335978479185,2127.497586725976,72.80442439134224,2177.4975831885545,73.99365235102731,2227.4975660666973,75.21858280681055,2277.49754894484,76.44163203869445,2327.4975399429964,77.6517046092533,2377.4975309411525,78.85991646704798,2427.497527269147,80.0559844608779,2477.497523597142,81.25021088158319,2527.497523374568,82.43306023141628,2577.4975231519948,83.61408587345097,2627.4975251148117,84.78444110600103,2677.4975270776285,85.95298931161835,2727.497530379177,87.1115189130568,2777.497533680726,88.26825706708188,2827.497537756779,89.4155783134901,2877.4975418328313,90.5611226675771,2927.49754631007,91.6978059809453,2977.4975507873082,92.83272600388081,3027.4975333722305,93.95929764695312,3077.4975159571527,95.08411871724671,3127.4975046111235,96.2010684213826,3177.4974932650944,97.31627944053007
337,11060000.0,,,,,,,,,0.0,9.999999999998447,32.499905922535476,11.24589546177437,64.99981184507095,12.49096669723065,114.99974203380454,14.348127202561683,164.99967222253812,16.202544136111957,214.99954532782442,18.00273276254672,264.9994184331107,19.800250524629266,314.99935475579855,21.547718018048776,364.9992910784864,23.292582960513872,414.999149346492,24.99116486161023,464.99900761449754,26.68720842676029,514.9989316287716,28.340409494781916,564.9988556430458,29.991132542157402,614.9988177580847,31.60213092502713,664.9987798731237,33.21070796565087,714.9986610577507,34.78239491367793,764.9985422423777,36.351713799214494,814.9984751608367,37.8867469956108,864.9984080792959,39.41946218393262,914.9983726196452,40.92026283021311,964.9983371599945,42.418792522454495,1014.9983208851461,43.88757941671856,1064.9983046102977,45.35413959871578,1114.9982151523739,46.792943311341304,1164.99812569445,48.22956193110824,1214.9981005372406,49.57869736744523,1264.9980753800314,50.92578569432778,1314.9980611800643,52.25366624660285,1364.998046980097,53.579528468611706,1414.9980402045258,54.887223683824956,1464.9980334289548,56.192927889347466,1514.997959442809,57.48143192975571,1564.997885456663,58.76797091246872,1614.9978345030122,60.03822272877216,1664.9977835493617,61.306534122776284,1714.9977491875275,62.55940613187456,1764.9977148256935,63.810361122168985,1814.9976923831964,65.04666993778271,1864.9976699406996,66.2810839727531,1914.9976560293642,67.50159452995157,1964.9976421180288,68.72023144208447,2014.9976342825335,69.92566077169249,2064.997626447038,71.1292365483799,2114.9976229096164,72.32025723407382,2164.997619372195,73.50944347131255,2214.997602250338,74.73433310209525,2264.9975851284808,75.9573436720285,2314.997576126637,77.16738006146646,2364.997567124793,78.37555785335526,2414.9975634527877,79.57159415520765,2464.9975597807825,80.76579095351669,2514.9975595582086,81.94861295766513,2564.997559335635,83.12961328044145,2614.9975612984517,84.29994538230565,2664.9975632612686,85.46847244318093,2714.9975665628176,86.62698300879765,2764.9975698643666,87.78370407525568,2814.997573940419,88.9310102712776,2864.9975780164714,90.07654148839447,2914.99758249371,91.21321363758831,2964.9975869709488,92.34812437777947,3014.997569555871,93.4746886533371,3064.9975521407932,94.59950420836053,3114.997540794764,95.71645026115466,3164.997529448735,96.83165945474163
338,11010000.0,,,,,,,,,0.0,10.000000000001997,26.249924014355575,11.006002053222916,52.49984802871115,12.011466571613731,102.49977821744473,13.868484882229625,152.4997084061783,15.72276065109237,202.4995815114646,17.52281313783583,252.4994546167509,19.3201959535943,302.49939093943874,21.067533313353096,352.4993272621266,22.81226945610953,402.4991855301322,24.51072716635028,452.49904379813773,26.206647994734638,502.4989678124118,27.859730737034962,552.498891826686,29.510337014662667,602.498853941725,31.121222849852863,652.4988160567639,32.729688984372935,702.4986972413908,34.301269067917445,752.4985784260178,35.870482801678044,802.498511344477,37.40541471447165,852.4984442629361,38.938030390253374,902.4984088032854,40.43873522768492,952.4983733436347,41.937170929208506,1002.4983570687863,43.40586738007512,1052.4983407939378,44.87233897394954,1102.4982513360142,46.31105749772944,1152.4981618780903,47.74759281235505,1202.498136720881,49.09665167645922,1252.4981115636715,50.44366521190567,1302.4980973637043,51.77147370752034,1352.4980831637372,53.09726567388252,1402.498076388166,54.40489328892146,1452.498069612595,55.71053171029895,1502.497995626449,56.9989725454826,1552.497921640303,58.28545014935727,1602.4978706866525,59.555643091275776,1652.497819733002,60.82389744351459,1702.4977853711678,62.07671484375527,1752.4977510093336,63.32761706036407,1802.4977285668367,64.56387546626318,1852.4977061243399,65.79824092597772,1902.4976922130045,67.0187052055465,1952.497678301669,68.23729767090356,2002.4976704661735,69.4426847875732,2052.497662630678,70.64622017601465,2102.4976590932565,71.83720264601584,2152.497655555835,73.02635248383501,2202.497638433978,74.25120640783074,2252.497621312121,75.47418308193271,2302.497612310277,76.68418767798731,2352.497603308433,77.89233546995554,2402.497599636428,79.08834380478325,2452.4975959644225,80.28251441134724,2502.497595741849,81.465312192421,2552.4975955192754,82.64629004866573,2602.4975974820923,83.81660159327667,2652.497599444909,84.98510983425972,2702.497602746458,86.14360343424634,2752.4976060480067,87.30030925288993,2802.497610124059,88.44760200429445,2852.497614200112,89.59312147476172,2902.49761867735,90.72978363299438,2952.497623154589,91.86468606008354,3002.497605739511,92.99124373391501,3052.4975883244333,94.1160543447239,3102.497576978404,95.23299712319886,3152.497565632375,96.34820467941347
339,10960000.0,,,,,,,,,0.0,9.999999999998845,19.999942106175673,10.766261681995214,39.99988421235135,11.532211411320434,89.99981440108493,13.389114039784701,139.99974458981853,15.243275020380429,189.99961769510483,17.04321685149668,239.99949080039113,18.840490020884037,289.99942712307893,20.587721676122957,339.9993634457668,22.332353223100487,389.9992217137724,24.030710099109914,439.999079981778,25.72653128734976,489.99900399605207,27.379517978760376,539.9989280103262,29.03002947240879,589.9988901253652,30.640823950488645,639.9988522404042,32.2492000565225,689.9987334250311,33.82069338534918,739.998614609658,35.38982174488471,789.9985475281171,36.924671411818785,839.9984804465763,38.45720626542417,889.9984449869256,39.9578332726206,939.9984095272749,41.456192603101236,989.9983932524265,42.92481554644151,1039.9983769775781,44.3912151207103,1089.9982875196542,45.82986436789656,1139.9981980617304,47.266331916584654,1189.9981729045212,48.61532847154769,1239.9981477473118,49.96228112666899,1289.9981335473444,51.290030947880496,1339.9981193473773,52.61576568613745,1389.9981125718064,53.92333821622384,1439.9981057962352,55.2289230127329,1489.9980318100893,56.51731230606698,1539.9979578239434,57.80373983859297,1589.9979068702928,59.07388473402817,1639.997855916642,60.34209251766002,1689.997821554808,61.59486531856806,1739.9977871929739,62.84572441831725,1789.997764750477,64.08194162325974,1839.99774230798,65.31626736655794,1889.9977283966446,66.53669379437063,1939.9977144853092,67.75524989227475,1989.9977066498136,68.96060245694171,2039.997698814318,70.16410477534477,2089.9976952768966,71.35505594348139,2139.997691739475,72.54417595714226,2189.997674617618,73.7690006151398,2239.997657495761,74.9919494991368,2289.997648493917,76.20192802126367,2339.997639492073,77.41005120332757,2389.997635820068,78.60603658987169,2439.9976321480626,79.80018569950936,2489.9976319254893,80.98296359479473,2539.9976317029154,82.16392300323409,2589.9976336657323,83.33421766435568,2639.9976356285492,84.50271044582081,2689.997638930098,85.66119010706554,2739.9976422316468,86.81788339634602,2789.997646307699,87.96516509855718,2839.997650383752,89.11067491407988,2889.99765486099,90.2473288595456,2939.997659338229,91.38222445248257,2989.997641923151,92.50877669867285,3039.9976245080734,93.6335832443384,3089.997613162044,94.7505233305514,3139.997601816015,95.86572954042715
340,10910000.0,,,,,,,,,0.0,9.999999999998915,13.749960197995776,10.526662163293828,27.499920395991552,11.05317691783181,77.49985058472514,12.909984073337952,127.49978077345872,14.764050383574503,177.49965387874502,16.563901011588527,227.49952698403132,18.361083864718868,277.4994633067191,20.108228500547497,327.499399629407,21.852773987391572,377.4992578974126,23.551047940416037,427.4991161654182,25.246787226886546,477.4990401796923,26.899695002357607,527.4989641939665,28.55012865395,577.4989263090054,30.160848134167985,627.4988884240444,31.76915036067898,677.4987696086713,33.34057252149093,727.4986507932982,34.90963086853819,777.4985837117574,36.44441310926197,827.4985166302165,37.976881722974014,877.4984811705658,39.47744495966615,927.4984457109151,40.97574173109042,977.4984294360667,42.444304475269455,1027.4984131612182,43.910645081962,1077.4983237032943,45.349237619178965,1127.4982342453704,46.785649705204726,1177.4982090881613,48.13459527263622,1227.4981839309519,49.481498117594555,1277.4981697309845,50.80919994080785,1327.4981555310173,52.13488787089786,1377.4981487554464,53.442415351767856,1427.4981419798753,54.74795629859953,1477.4980679937294,56.03630345045398,1527.4979940075834,57.32269004822794,1577.4979430539329,58.592795668239944,1627.4978921002821,59.86096538808552,1677.4978577384481,61.11370173799006,1727.497823376614,62.36452560119122,1777.497800934117,63.60070913783234,1827.49777849162,64.8350024281928,1877.4977645802846,66.05539792868495,1927.4977506689493,67.27392431379268,1977.4977428334537,68.47924865045404,2027.497734997958,69.68272395293515,2077.4977314605367,70.87364955081429,2127.4977279231152,72.06274520239202,2177.497710801258,73.28754595517533,2227.497693679401,74.51047214029975,2277.497684677557,75.72042936600134,2327.4976756757133,76.9285324479947,2377.497672003708,78.12449909208559,2427.4976683317027,79.31863064504921,2477.4976681091293,80.50139229983614,2527.4976678865555,81.6823366424531,2577.4976698493724,82.85261751552571,2627.4976718121893,84.02109767203581,2677.4976751137383,85.17956595041726,2727.497678415287,86.33624900790585,2777.497682491339,87.48352168716373,2827.497686567392,88.62902361837118,2877.4976910446303,89.76567085726853,2927.497695521869,90.90056086945349,2977.497678106791,92.02710868346797,3027.4976606917135,93.15191190957752,3077.4976493456843,94.26884979732209,3127.497637999655,95.38405490779567
341,10860000.0,,,,,,,,,0.0,9.999999999996977,7.499978289815871,10.287194868026587,14.999956579631743,10.57434588948232,64.99988676836533,12.431073224425939,114.99981695709891,14.285060450281298,164.9996900623852,16.08483495011924,214.9995631676715,17.881942471751636,264.99949949035937,19.6290145777279,314.9994358130472,21.37348838311401,364.99929408105277,23.07169331254995,414.99915234905836,24.767364467751374,464.9990763633325,26.420206634612704,514.9990003776066,28.070575606967818,564.9989624926457,29.68123280481649,614.9989246076846,31.289473709303113,664.9988057923115,32.860836827776446,714.9986869769384,34.42983711842827,764.9986198953975,35.96456347246141,814.9985528138567,37.496977206304116,864.998517354206,38.99748763064239,914.9984818945553,40.4957326132417,964.9984656197068,41.964245540805585,1014.9984493448584,43.43053736744599,1064.9983598869346,44.86908300813616,1114.9982704290107,46.30544924398946,1164.9982452718014,47.65435267368559,1214.9982201145922,49.001214365857635,1264.998205914625,50.32887654448715,1314.9981917146577,51.65452582302358,1364.9981849390865,52.96201611424015,1414.9981781635156,54.26752087048551,1464.9981041773697,55.555833249676894,1514.9980301912237,56.84218607802232,1564.997979237573,58.11225930436855,1614.9979282839224,59.38039763626109,1664.9978939220882,60.633103933964975,1714.9978595602543,61.88389875160636,1764.9978371177572,63.1200545402962,1814.9978146752603,64.35432108885847,1864.997800763925,65.57469110877621,1914.9977868525896,66.79319301767964,1964.997779017094,67.99849410462987,2014.9977711815984,69.20194715880085,2064.9977676441767,70.39285170168415,2114.9977641067553,71.5819272956097,2164.997746984898,72.80670836918593,2214.997729863041,74.02961587020194,2264.997720861197,75.23955556796307,2314.9977118593533,76.44764210823547,2364.997708187348,77.64359332924083,2414.997704515343,78.83771043607523,2464.9977042927694,80.02045872873276,2514.9977040701956,81.20139067657037,2564.9977060330125,82.3716602068257,2614.9977079958294,83.54012997795145,2664.9977112973784,84.69858889319781,2714.997714598927,85.85526353478079,2764.9977186749793,87.00252879274565,2814.997722751032,88.14802423941819,2864.9977272282704,89.28466596260543,2914.997731705509,90.41955138511236,2964.9977142904313,91.54609555413079,3014.9976968753535,92.6708960503022,3064.9976855293244,93.7878321300907,3114.997674183295,94.90303633645456
342,10810000.0,,,,,,,,,0.0,9.999999999999616,1.2499963816359738,10.047853562202583,2.4999927632719476,10.095705906726602,52.499922952005534,11.952365548470427,102.49985314073912,13.80628576856247,152.4997262460254,15.605995825361834,202.4995993513117,17.403039633241434,252.49953567399956,19.15005044554782,302.4994719966874,20.89446372197906,352.49933026469296,22.592610410776004,402.49918853269855,24.288224119792332,452.4991125469727,25.941011005758426,502.49903656124684,27.59132551640426,552.4989986762857,29.201930304047078,602.4989607913247,30.810119637823068,652.4988419759517,32.3814331316706,702.4987231605786,33.95038465359974,752.4986560790378,35.48506408660014,802.4985889974969,37.01743176830606,852.4985535378462,38.51789789718604,902.4985180781955,40.016099463205116,952.498501803347,41.484570646359266,1002.4984855284986,42.95082161480616,1052.4983960705747,44.389327991148356,1102.4983066126508,45.82565585388077,1152.4982814554414,47.17452403066723,1202.4982562982323,48.52135130616324,1252.498242098265,49.84898034074005,1302.4982278982977,51.17459731599256,1352.4982211227266,52.48205653546828,1402.4982143471557,53.787531063789054,1452.4981403610097,55.07581440774754,1502.4980663748638,56.362139046364426,1552.498015421213,57.63218523859581,1602.4979644675625,58.90029738234116,1652.4979301057283,60.152978612458654,1702.4978957438943,61.40374920782136,1752.4978733013972,62.6398818615051,1802.4978508589004,63.874126118684465,1852.497836947565,65.09447490285771,1902.4978230362296,66.31295641701963,1952.497815200734,67.51823813478045,2002.4978073652385,68.72167265728905,2052.4978038278173,69.91255966542197,2102.497800290396,71.10161855786441,2152.4977831685387,72.32638324752804,2202.4977660466816,73.54927519525218,2252.4977570448377,74.75920030404973,2302.497748042994,75.96727307788936,2352.4977443709886,77.16321146487537,2402.4977406989833,78.35731655191582,2452.4977404764095,79.54005372780205,2502.497740253836,80.72097536459822,2552.497742216653,81.89123545970732,2602.49774417947,83.05969659274996,2652.4977474810185,84.21814772070702,2702.4977507825674,85.37481536323972,2752.4977548586203,86.52207444965697,2802.4977589346727,87.66756450404866,2852.4977634119114,88.80420164078042,2902.4977678891496,89.93908324698398,2952.497750474072,91.0656243852847,3002.497733058994,92.19042261163442,3052.497721712965,93.30735718821144,3102.4977103669357,94.42256064286704
343,10760000.0,,,,,,,,,,,,,0.0,10.000000000003666,44.999937169860225,11.669218362910877,89.99987433972045,13.336909272319756,139.99974744500676,15.13589078831157,189.99962055029306,16.93224857171797,239.9995568729809,18.67863059362959,289.9994931956687,20.4224520415734,339.9993514636743,22.120055737362613,389.99920973167985,23.815158517986095,439.999133745954,25.467476123532094,489.99905776022814,27.117349128416567,539.9990198752671,28.727547932473712,589.9989819903061,30.335355318781737,639.998863174933,31.906317175539378,689.99874435956,33.47493785235665,739.9986772780192,35.00931231868165,789.9986101964782,36.541393020700774,839.9985747368275,38.04159428921109,889.9985392771769,39.53954656297225,939.9985230023284,41.00778738512292,989.9985067274799,42.473821479213974,1039.998417269556,43.91212721057417,1089.9983278116322,45.34826612668469,1139.9983026544228,46.696966823966925,1189.9982774972136,48.04363615478405,1239.9982632972465,49.37111814241291,1289.998249097279,50.69659645659465,1339.998242321708,52.003926528411114,1389.998235546137,53.309279299307846,1439.998161559991,54.59744920941326,1489.9980875738452,55.8836669427147,1539.9980366201944,57.15361352980189,1589.9979856665439,58.42163185221192,1639.9979513047097,59.674225682543145,1689.9979169428757,60.92491401908456,1739.9978945003786,62.16097008112986,1789.9978720578818,63.39514233354402,1839.9978581465464,64.61542413289244,1889.997844235211,65.83384277232442,1939.9978363997154,67.0390660804808,1989.9978285642198,68.24244589408904,2039.9978250267986,69.43328218347959,2089.997821489377,70.6222937072978,2139.99780436752,71.84701278151256,2189.997787245663,73.0698621677657,2239.997778243819,74.27974800032163,2289.997769241975,75.48778427836172,2339.99776556997,76.68368912967689,2389.9977618979647,77.8777632307806,2439.9977616753913,79.06047210763523,2489.9977614528175,80.24136780166246,2539.9977634156344,81.4116044123421,2589.9977653784513,82.58004425631674,2639.9977686800003,83.7384763636615,2689.997771981549,84.8951270487307,2739.997776057601,86.04237129000091,2789.997780133654,87.18784845565678,2839.9977846108923,88.32447468950818,2889.997789088131,89.45934726533662,2939.997771673053,90.58588125900869,2989.9977542579754,91.7106741500019,3039.9977429119463,92.82760520047412,3089.997731565917,93.94280689401437
344,10710000.0,,,,,,,,,,,,,0.0,10.000000000001771,38.74994589626853,11.436665677093401,77.49989179253706,12.872199695936576,127.49976489782335,14.670678724916591,177.49963800310965,16.46653772413712,227.49957432579748,18.212438481708944,277.49951064848534,19.955783710560503,327.4993689164909,21.652928682866726,377.4992271844965,23.347578876703945,427.4991511987706,24.99946118502114,477.49907521304476,26.648905883624113,527.4990373280837,28.258693316884088,577.4989994431227,29.866096961757716,627.4988806277496,31.436671536126322,677.4987618123765,33.00491300807235,727.4986947308357,34.538924151699646,777.4986276492948,36.07064989370879,827.4985921896441,37.57051144040883,877.4985567299934,39.0681325037942,927.498540455145,40.53605666333882,977.4985241802965,42.001782643566024,1027.4984347223726,43.43979409344105,1077.498345264449,44.87564722522609,1127.4983201072396,46.224087059946235,1177.4982949500302,47.57050336515471,1227.498280750063,48.89774328817956,1277.4982665500959,50.22298725262603,1327.4982597745247,51.53009342747987,1377.4982529989538,52.83522985785407,1427.498179012808,54.12319337553444,1477.498105026662,55.409212088054254,1527.4980540730112,56.67896910585315,1577.4980031193606,57.94680502810356,1627.4979687575265,59.19922542929943,1677.4979343956925,60.44974729269598,1727.4979119531954,61.685645391401586,1777.4978895106985,62.91966641864306,1827.4978755993632,64.1398050637365,1877.4978616880278,65.35808706942517,1927.4978538525322,66.56318140037396,1977.4978460170366,67.76643854370676,2027.497842479615,68.95715943090107,2077.4978389421935,70.14606165304261,2127.4978218203364,71.3706740768833,2177.4978046984793,72.59342272985766,2227.4977956966354,73.80321452955667,2277.4977866947916,75.01116248297971,2327.4977830227863,76.2069853496272,2377.497779350781,77.40098298225764,2427.497779128207,78.58362140787321,2477.497778905634,79.76445199199625,2527.4977808684507,80.93462922263927,2577.4977828312676,82.1030148703144,2627.497786132816,83.26139825686363,2677.497789434365,84.4180052643796,2727.497793510418,85.56521107997739,2777.4977975864704,86.71065473946913,2827.497802063709,87.84725252398562,2877.4978065409473,88.98210146252855,2927.4977891258695,90.10861670721017,2977.497771710792,91.23339556946777,3027.497760364763,92.35031733544224,3077.497749018734,93.46551438794754
345,10660000.0,,,,,,,,,,,,,0.0,10.000000000001814,32.499954622676825,11.204440237253888,64.99990924535365,12.408084835659825,114.99978235063995,14.206202809651181,164.99965545592624,16.001702759715293,214.9995917786141,17.747256223879482,264.99952810130196,19.490256744854477,314.99938636930756,21.187068464111253,364.9992446373131,22.881388492807183,414.99916865158724,24.532951768810815,464.9990926658614,26.18208095504807,514.9990547809003,27.7915636777287,564.9990168959392,29.398666500323095,614.9988980805663,30.968950717386555,664.9987792651932,32.536906031339406,714.9987121836523,34.0706411388927,764.9986451021115,35.602095303926546,814.9986096424608,37.101695054951115,864.9985741828101,38.599058995915335,914.9985579079616,40.06673547683867,964.9985416331132,41.53221862546012,1014.9984521751894,42.96999635642989,1064.9983627172655,44.405620754474036,1114.9983375600564,45.75385019129132,1164.998312402847,47.10006085894547,1214.9982982028796,48.427102547498826,1264.9982840029124,49.75215312968925,1314.9982772273415,51.05907314265429,1364.9982704517704,52.364028334439965,1414.9981964656245,53.651817651746704,1464.9981224794785,54.93766713980277,1514.998071525828,56.20726178896166,1564.9980205721772,57.47494035484914,1614.9979862103432,58.72721007610949,1664.997951848509,59.97758629389617,1714.9979294060122,61.2133452469854,1764.997906963515,62.44723217245519,1814.9978930521797,63.66724304298479,1864.9978791408444,64.88540231655867,1914.9978713053488,66.09038007400918,1964.9978634698532,67.29352567543046,2014.9978599324318,68.48414101535242,2064.9978563950103,69.6729427027696,2114.997839273153,70.89745650242206,2164.997822151296,72.12011153180057,2214.997813149452,73.32981551456476,2264.9978041476083,74.53768060494109,2314.997800475603,75.73342622422946,2364.997796803598,76.92735151390578,2414.997796581024,78.10992303525369,2464.9977963584506,79.2906915679042,2514.9977983212675,80.46081202162885,2564.9978002840844,81.6291456919637,2614.997803585633,82.78748222340387,2664.997806887182,83.9440471209693,2714.9978109632348,85.09121580731882,2764.997815039287,86.23662702740286,2814.997819516526,87.37319722150747,2864.997823993764,88.50802320348014,2914.9978065786863,89.63452021779109,2964.9977891636086,90.75928542696943,3014.9977778175794,91.87619815122659,3064.99776647155,92.9913906823071
346,10610000.0,,,,,,,,,,,,,0.0,10.000000000001206,26.24996334908513,10.972455321583057,52.49992669817026,11.944391805759775,102.49979980345657,13.74223349203156,152.49967290874287,15.537458669105272,202.49960923143072,17.282746312876935,252.49954555411855,19.02548292613814,302.4994038221241,20.72203942207505,352.4992620901297,22.41610648793044,402.49918610440386,24.067425211500364,452.499110118678,25.716312408668614,502.49907223371696,27.325561281203914,552.4990343487559,28.932433079678326,602.4989155333828,30.502494144040035,652.4987967180098,32.070229357999665,702.4987296364689,33.603751971991535,752.498662554928,35.134996890799385,802.4986270952774,36.63439474513316,852.4985916356267,38.131560202752766,902.4985753607782,39.59904530052173,952.4985590859297,41.064340619852814,1002.498469628006,42.501937381447554,1052.498380170082,43.937384481776434,1102.4983550128727,45.28545065930216,1152.4983298556635,46.631501590939834,1202.4983156556964,47.958389127886264,1252.498301455729,49.283289168235044,1302.4982946801579,50.59006410203473,1352.498287904587,51.89487789708328,1402.498213918441,53.18253116024976,1452.498139932295,54.468248336606415,1502.4980889786443,55.73771589706192,1552.4980380249938,57.00527116520679,1602.4980036631596,58.257422694629575,1652.4979693013256,59.50768454953395,1702.4979468588285,60.74333413060246,1752.4979244163317,61.97711554138706,1802.4979105049963,63.19702577524996,1852.497896593661,64.41508828908603,1902.4978887581653,65.61997405427147,1952.4978809226698,66.82303155191298,2002.497877385248,68.01356344732905,2052.4978738478267,69.20228558292364,2102.4978567259695,70.42672127694483,2152.4978396041124,71.6493021021947,2202.4978306022686,72.85893643044133,2252.4978216004247,74.06673574832489,2302.4978179284194,75.26242001077223,2352.497814256414,76.45628780216374,2402.4978140338408,77.63880611579367,2452.497813811267,78.81952527222842,2502.497815774084,79.98960052321445,2552.4978177369007,81.15789279201148,2602.4978210384497,82.31619198547375,2652.4978243399983,83.47272331299291,2702.4978284160507,84.61986238934223,2752.4978324921035,85.76524773135095,2802.497836969342,86.9017959095982,2852.497841446581,88.03660356908124,2902.497824031503,89.16308603032262,2952.4978066164254,90.28784033883318,3002.497795270396,91.40474584340129,3052.497783924367,92.51993476396072
347,10560000.0,,,,,,,,,,,,,0.0,10.000000000000675,19.99997207549343,10.74066851648564,39.99994415098686,11.481035951285799,89.99981725627316,13.278663565553607,139.99969036155946,15.073675889390755,189.9996266842473,16.81875765332815,239.99956300693515,18.56128990112246,289.9994212749407,20.257648783910554,339.9992795429463,21.951520009621316,389.9992035572204,23.60264942234776,439.99912757149457,25.251349307291374,489.9990896865335,26.860417178055222,539.9990518015725,28.46711016947028,589.9989329861994,30.03699852339572,639.9988141708264,31.60456339134928,689.9987470892856,33.13792154574958,739.9986800077447,34.66900451562644,789.998644548094,36.168246104923675,839.9986090884433,37.66525793342333,889.9985928135949,39.13259489049714,939.9985765387464,40.59774481160131,989.9984870808225,42.035201475950345,1039.9983976228987,43.4705113113514,1089.9983724656895,44.818451082546325,1139.99834730848,46.16437832540871,1189.9983331085127,47.49114648712478,1239.9983189085456,48.815929936735884,1289.9983121329747,50.12259249954275,1339.9983053574035,51.42729676478032,1389.9982313712576,52.714844625741556,1439.9981573851117,54.000459288342036,1489.998106431461,55.26982837117065,1539.9980554778103,56.5372880887991,1589.9980211159764,57.7893480145156,1639.9979867541422,59.03952122355494,1689.9979643116453,60.27508601797813,1739.9979418691482,61.5087856233968,1789.9979279578129,62.72861782530783,1839.9979140464775,63.94660530519647,1889.997906210982,65.15141972584823,1939.9978983754863,66.35440888749875,1989.997894838065,67.54487605413404,2039.9978913006432,68.73353647431944,2089.9978741787863,69.95791156901474,2139.997857056929,71.18043481669709,2189.9978480550853,72.3900150928222,2239.9978390532415,73.59776336675135,2289.997835381236,74.79340000827682,2339.997831709231,75.98722317010082,2389.9978314866576,77.16970018150056,2439.9978312640837,78.35038100731832,2489.9978332269006,79.52042116535434,2539.9978351897175,80.68868129039089,2589.9978384912665,81.84695149346828,2639.997841792815,83.00345675489181,2689.9978458688674,84.1505728390084,2739.9978499449203,85.2959380858681,2789.9978544221585,86.43246916753782,2839.997858899397,87.56726259815841,2889.99784148432,88.69373375753261,2939.997824069242,89.81847960046954,2989.997812723213,90.93537949808025,3039.997801377184,92.05056561461438
