timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48
325,11699999.999999998,0.0,9.999999999999677,24.999895885080754,10.98494159824963,49.99979177016151,11.969450061877454,99.99969305221947,13.8728230496434,149.99959433427742,15.773878629220519,199.99944959971663,17.61407743122974,249.9993048651558,19.452026963942675,299.9992350538894,21.233989621397733,349.99916524262295,23.01376651890924,399.99907322380517,24.58958133191644,449.9989812049874,26.1634340536082,499.9989268335204,27.703928842972527,549.9988724620533,29.24250232556173,599.998841681494,30.749804675739842,649.9988109009346,32.255224028113105,699.9987100854052,33.73129399962257,749.9986092698757,35.20551695967999,799.9985462595592,36.65218048000279,849.9984832492428,38.09703076672327,899.9984450732807,39.51597102198289,949.9984068973184,40.93312975764896,999.9983849720788,42.325907383151986,1049.9983630468391,43.71693326247744,1099.9982624212355,45.08499108879337,1149.9981617956319,46.45132512820888,1199.998095374624,47.796016461986014,1249.998028953616,49.139010241252564,1299.9979860829278,50.46158617996569,1349.9979432122395,51.78248918715702,1399.9979213879053,53.17305452849548,1449.997899563571,54.5618577252928,1499.997891829212,55.925065999338706,1549.997884094853,57.28654249841128,1599.9978843368074,58.6243622266045,1649.9978845787618,59.960478177115476,1699.997840439661,61.27469658231398,1749.9977963005606,62.58723702917284,1799.9977722339481,63.879488924221995,1849.9977481673359,65.17008666224321,1899.9977365658087,66.44185918730068,1949.9977249642814,67.71199950415225,1999.9977210153938,68.96465131803635,2049.9977170665065,70.21569116357556,2099.9977177322617,71.45046517980154,2149.9977183980172,72.68364588972118,2199.9977217666483,73.90168055933721,2249.99772513528,75.11813912672196,2299.997693818057,76.32047634070457,2349.997662500834,77.5212533119846
326,11649999.999999998,0.0,9.999999999998689,20.833246570900627,10.821211639318632,41.666493141801254,11.642122187372173,91.66639442385922,13.54671966249519,141.66629570591718,15.448994292979487,191.6661509713564,17.2903674042537,241.66600623679557,19.129482299790705,291.66593642552914,20.91256582627907,341.6658666142627,22.693451613680477,391.66577459544493,24.270237702626368,441.66568257662715,25.845049106792214,491.66562820516015,27.386470005612573,541.6655738336931,28.925955147509857,591.6655430531337,30.434136592954193,641.6655122725743,31.94041896695593,691.6654114570449,33.41731953708379,741.6653106415154,34.89235561328503,791.665247631199,36.33980008950108,841.6651846208825,37.78541263767463,891.6651464449203,39.20508334822989,941.6651082689582,40.62295281350149,991.6650863437185,42.01640979714271,1041.6650644184788,43.40809444322168,1091.6649637928751,44.77678016404392,1141.6648631672715,46.14372079257783,1191.6647967462636,47.48898840406234,1241.664730325256,48.83253657999139,1291.6646874545677,50.155637206666384,1341.6646445838792,51.477042571756776,1391.6646227595452,52.86811351913549,1441.664600935211,54.25739803070614,1491.6645932008519,55.62105521362759,1541.6645854664926,56.982956265170294,1591.664585708447,58.321169538327304,1641.6645859504015,59.65765471098641,1691.6645418113008,60.972212654721325,1741.6644976722002,62.28506843631321,1791.6644736055878,63.577607238292856,1841.6644495389755,64.86846787214638,1891.6644379374484,66.14047605414946,1941.664426335921,67.41082827363668,1991.6644223870335,68.66366587920542,2041.6644184381462,69.91486807465085,2091.6644191039013,71.14977940148962,2141.664419769657,72.38307434141599,2191.664423138288,73.60119922185847,2241.6644265069194,74.81772532323187,2291.6643951896967,76.0201070252101,2341.664363872474,77.22090624895412
327,11599999.999999998,0.0,9.999999999999764,16.666597256720507,10.657166182747766,33.333194513441015,11.314139558011837,83.33309579549896,13.219543282498629,133.3329970775569,15.12262085495156,183.33285234299612,16.96476768455568,233.33270760843533,18.80465063325378,283.3326377971689,20.58847309578276,333.3325679859025,22.37009011494219,383.3324759670847,23.94751684499955,433.3323839482669,25.522960725941786,483.3323295767999,27.064992742166773,533.3322752053328,28.60507958779932,583.3322444247735,30.113841355677344,633.3322136442141,31.620693545042542,683.3321128286846,33.098142617768346,733.3320120131551,34.57371573972554,783.3319490028387,36.02167610081301,833.3318859925223,37.467792259060886,883.3318478165602,38.88794563368396,933.331809640598,40.306284791339195,983.3317877153584,41.70019079188842,1033.3317657901187,43.09231089727694,1083.331665164515,44.461411717273556,1133.3315645389112,45.828753403200125,1183.3314981179033,47.17440206996385,1233.3314316968956,48.518316868038966,1283.3313888262073,49.84176450221455,1333.3313459555188,51.1635021353347,1383.3313241311848,52.55490752649635,1433.3313023068506,53.944510438309756,1483.3312945724915,55.30846460548284,1533.3312868381324,56.67064654649757,1583.331287080087,58.00912021018694,1633.3312873220414,59.34584969400618,1683.3312431829409,60.66063231928228,1733.3311990438401,61.97369677616108,1783.3311749772279,63.26642544942891,1833.3311509106154,64.55746007126535,1883.331139309088,65.8296242197816,1933.3311277075609,67.1001166887919,1983.3311237586734,68.3530772656122,2033.3311198097858,69.60438691938752,2083.331120475541,70.8393891331341,2133.3311211412965,72.07275968408416,2183.3311245099276,73.29094427765112,2233.331127878559,74.50751508219591,2283.3310965613364,75.70992623260516,2333.3310652441137,76.9107401862374
328,11549999.999999998,0.0,9.999999999997636,12.499947942540373,10.49295007063611,24.999895885080747,10.98579165513091,74.99979716713871,12.891723127369549,124.99969844919667,14.795326488060125,174.99955371463585,16.63798015489792,224.99940898007506,18.478366402518933,274.9993391688086,20.262673239734838,324.9992693575422,22.044769728477192,374.9991773387244,23.622616644637695,424.9990853199066,25.1984754634999,474.9990309484396,26.740908502406896,524.9989765769726,28.281390284498045,574.9989457964132,29.79053303824311,624.9989150158539,31.297759393116106,674.9988142003244,32.77556870729883,724.9987133847949,34.251494611986864,774.9986503744785,35.69979391527775,824.9985873641621,37.146241006587594,874.9985491881998,38.566711600673024,924.9985110122377,39.98535949905996,974.998489086998,41.37956069205377,1024.9984671617583,42.771967115695425,1074.9983665361547,44.14134090205436,1124.998265910551,45.50894635268098,1174.9981994895434,46.85484565817978,1224.9981330685355,48.199001627934145,1274.998090197847,49.52267755443583,1324.9980473271587,50.84463380430783,1374.9980255028245,52.236259264107666,1424.9980036784905,53.62607170583566,1474.9979959441312,54.9902213254413,1524.997988209772,56.352588140387546,1574.9979884517265,57.691233198054874,1624.997988693681,59.02812350242831,1674.9979445545805,60.34305403557801,1724.9979004154798,61.656255870856626,1774.9978763488675,62.94910954935558,1824.997852282255,64.2402587244963,1874.9978406807277,65.51252556516548,1924.9978290792005,66.78311038121069,1974.997825130313,68.0361519307989,2024.9978211814255,69.28753234452925,2074.9978218471806,70.52259440758178,2124.997822512936,71.75601474961387,2174.9978258815677,72.97423866587272,2224.997829250199,74.19083890901929,2274.997797932976,75.39326945242047,2324.9977666157533,76.59409310633524
329,11499999.999999998,0.0,10.000000000000629,8.333298628360247,10.328651755503348,16.666597256720493,10.65725528868959,66.66649853877846,12.563529777965227,116.66639982083642,14.467475043027216,166.6662550862756,16.310458436065332,216.6661103517148,18.151172243029418,266.66604054044836,19.935794444982243,316.66597072918194,21.718203217982946,366.66587871036415,23.296323897428724,416.6657866915464,24.872453143235607,466.6657323200793,26.415147616022413,516.6656779486123,27.955886935063365,566.6656471680529,29.465278193273434,616.6656163874936,30.972748664094002,666.6655155719641,32.4507930646708,716.6654147564346,33.92694923929049,766.6653517461182,35.3754698248457,816.6652887358018,36.82213301250013,866.6652505598396,38.24281078706904,916.6652123838774,39.66166036434328,966.6651904586377,41.05605441865567,1016.6651685333981,42.44864793569629,1066.6650679077943,43.818200117755985,1116.6649672821907,45.18597797513036,1166.664900861183,46.53204112998795,1216.6648344401751,47.876354780490516,1266.6647915694866,49.200179985208166,1316.6647486987983,50.522279202953875,1366.6647268744641,51.914048595750295,1416.6647050501301,53.303998091707555,1466.6646973157708,54.6682755695183,1516.6646895814117,56.03076333322328,1566.6646898233662,57.36952052989066,1616.6646900653207,58.706516063247825,1666.6646459262201,60.02154338298836,1716.6646017871194,61.33483512038849,1766.6645777205072,62.62777060859092,1816.6645536538947,63.91899475710825,1866.6645420523673,65.19132881139015,1916.6645304508402,66.46197407256072,1966.6645265019527,67.71506862430104,2016.6645225530651,68.96649535671378,2066.6645232188207,70.20159659754927,2116.6645238845763,71.43504953393946,2166.664527253208,72.65329919219901,2216.664530621839,73.86991870715774,2266.664499304616,75.07236194620049,2316.6644679873934,76.27319195045385
330,11449999.999999998,0.0,9.999999999999417,4.166649314180127,10.164324529966859,8.333298628360254,10.328637003980242,58.33319991041821,12.235132461569139,108.33310119247616,14.1392981099924,158.33295645791537,15.982494155292658,208.33281172335455,17.82341932728669,258.3327419120881,19.60824512471176,308.3326721008217,21.39085559658966,358.3325800820039,22.969153168966752,408.33248806318613,24.545457219353935,458.3324336917191,26.088320745179107,508.3323793202521,27.62922665474801,558.3323485396927,29.138778713095615,608.3323177591334,30.646407193064377,658.332216943604,32.124603802592986,708.3321161280744,33.60090910885772,758.332053117758,35.04957304273564,808.3319901074416,36.49637625386297,858.3319519314794,37.91718830613928,908.3319137555171,39.33616862440366,958.3318918302775,40.730687729823636,1008.3318699050378,42.12340258214511,1058.3317692794342,43.49307048051359,1108.3316686538305,44.860960189338165,1158.3316022328227,46.20712966176962,1208.331535811815,47.55154564345086,1258.3314929411267,48.875467740837614,1308.3314500704382,50.197659768535395,1358.3314282461042,51.5895226103381,1408.33140642177,52.979561100405384,1458.331398687411,54.343921610714766,1508.3313909530516,55.70648792836451,1558.331391195006,57.04531796451108,1608.3313914369605,58.382381855306654,1658.3313472978598,59.69747205360948,1708.3313031587593,61.010822201557716,1758.3312790921468,62.30381084634551,1808.3312550255346,63.595083712629986,1858.3312434240074,64.86746144491472,1908.33123182248,66.13814598770206,1958.3312278735925,67.39127498565385,2008.331223924705,68.64273182187954,2058.3312245904604,69.87785852632712,2108.331225256216,71.11133264803706,2158.3312286248474,72.32959903818426,2208.3312319934785,73.54623107973553,2258.331200676256,74.74868257099304,2308.331169359033,75.94951670302142
331,11399999.999999998,,,,,0.0,10.000000000000602,49.999901282057955,11.90663611303859,99.99980256411591,13.81094215789105,149.9996578295551,15.654273776326722,199.9995130949943,17.49533379528395,249.99944328372789,19.28028956779571,299.99937347246146,21.063028882691267,349.9992814536437,22.641439515522517,399.9991894348259,24.217855349072014,449.99913506335884,25.76082703252353,499.99908069189183,27.301839573039935,549.9990499113325,28.81149460051267,599.9990191307731,30.31922430369993,649.9989183152436,31.797518458357562,699.9988174997142,33.27391937247258,749.9987544893977,34.72267523820329,799.9986914790813,36.169568278169734,849.9986533031191,37.59046649976402,899.9986151271569,39.0095307422006,949.9985932019172,40.404130141503956,999.9985712766776,41.796922922117275,1049.9984706510738,43.16666515825698,1099.9983700254702,44.5346267387386,1149.9983036044623,45.88086454197892,1199.9982371834546,47.22534630605701,1249.9981943127664,48.54933070197355,1299.9981514420779,49.87158241421298,1349.9981296177439,51.263505362036675,1399.9981077934096,52.653601102121236,1449.9981000590506,54.018015035459584,1499.9980923246912,55.38063190177729,1549.9980925666457,56.7195088155123,1599.9980928086002,58.05661670467692,1649.9980486694994,59.37174737934692,1699.998004530399,60.685135131318404,1749.9979804637865,61.9781580008557,1799.9979563971742,63.269462236597846,1849.997944795647,64.54186809534856,1899.9979331941197,65.8125779352517,1949.9979292452322,67.06572911766692,1999.9979252963446,68.31720534271739,2049.9979259621,69.55234844812404,2099.9979266278556,70.78583621567756,2149.997929996487,72.00411338345651,2199.997933365118,73.22075349403927,2249.9979020478954,74.4232103010655,2299.9978707306727,75.6240470920784
332,11349999.999999998,,,,,0.0,10.000000000001789,45.83324284188646,11.746405306828752,91.66648568377292,13.491393545316873,141.6663409492121,15.33419314581062,191.6661962146513,17.174755769715293,241.6661264033849,18.959260443703474,291.6660565921185,20.741578607854116,341.6659645733007,22.319640382860268,391.6658725544829,23.89572997210698,441.66581818301586,25.43840288522969,491.66576381154886,26.979136463255397,541.6657330309895,28.488536197750854,591.6657022504302,29.99602791322319,641.6656014349007,31.474104438927853,691.6655006193712,32.95030280684665,741.6654376090548,34.39887360873636,791.6653745987384,35.84559470241759,841.6653364227761,37.26633597009706,891.6652982468139,38.68525464555109,941.6652763215743,40.0797213193399,991.6652543963346,41.47239124367513,1041.665153770731,42.84202161257122,1091.6650531451273,44.2098798697577,1141.6649867241194,45.5560237467468,1191.6649203031116,46.90041897674179,1241.6648774324233,48.224324873559084,1291.664834561735,49.546504482926466,1341.6648127374008,50.93835775055895,1391.6647909130666,52.32838971621472,1441.6647831787075,53.69274637415679,1491.6647754443484,55.05531099908347,1541.6647756863028,56.39414113051208,1591.6647759282573,57.7312065460509,1641.6647317891566,59.04629935431006,1691.6646876500558,60.35965295009439,1741.6646635834436,61.65264557720544,1791.6646395168314,62.94392279258977,1841.664627915304,64.21630498582697,1891.6646163137766,65.48699399032793,1941.664612364889,66.74012724768946,1991.6646084160016,67.99158807014119,2041.6646090817571,69.22671833678176,2091.6646097475127,70.460195554632,2141.664613116144,71.67846447447161,2191.6646164847753,72.89509845860232,2241.6645851675526,74.09755125219615,2291.66455385033,75.29838604240389
333,11299999.999999998,,,,,0.0,10.000000000001041,41.666584401714964,11.587219506782196,83.33316880342993,13.173268468981936,133.33302406886912,15.015808796178751,183.33287933430833,16.85611419457743,233.33280952304193,18.6403716423453,283.3327397117755,20.422445498344043,333.3326476929577,22.000293601056182,383.33255567413994,23.576172658525437,433.3325013026729,25.11864260885275,483.3324469312058,26.659176852111848,533.3324161506465,28.16838486235348,583.3323853700872,29.675688880249755,633.3322845545576,31.15358529557192,683.3321837390282,32.62960789708109,733.3321207287117,34.07801043922496,783.3320577183954,35.52456786157626,833.3320195424332,36.94515283931651,883.3319813664709,38.36391999359285,933.3319594412312,39.75824236582644,983.3319375159916,41.15077288236327,1033.3318368903879,42.52027087395474,1083.3317362647842,43.888001725589376,1133.3316698437766,45.23402501691836,1183.3316034227687,46.57830467191586,1233.3315605520802,47.90210159038741,1283.331517681392,49.224177238962255,1333.3314958570577,50.61592624800189,1383.3314740327237,52.00585930957971,1433.3314662983644,53.37012403206827,1483.3314585640053,54.732601989922394,1533.3314588059598,56.07135203120877,1583.3314590479142,57.408342526177506,1633.3314149088137,58.72336662715883,1683.331370769713,60.03665657868089,1733.3313467031007,61.329591438779644,1783.3313226364883,62.6208158397435,1833.331311034961,63.89315078742522,1883.3312994334337,65.1637973875121,1933.3312954845462,66.41689352728577,1983.3312915356587,67.66832196290007,2033.331292201414,68.90342487245202,2083.3312928671694,70.13687935606426,2133.331296235801,71.35513033766563,2183.3312996044324,72.5717509018941,2233.3312682872092,73.77419485937465,2283.3312369699865,74.97502523111451
334,11249999.999999998,,,,,0.0,9.999999999997113,37.49992596154347,11.428191856799314,74.99985192308694,12.855435853607988,124.99970718852613,14.697811199474137,174.99956245396532,16.537952754945728,224.9994926426989,18.322052511125513,274.99942283143247,20.10397026685181,324.9993308126147,21.681681568401483,374.9992387937969,23.257425534278134,424.9991844223299,24.799764926717913,474.99913005086285,26.340170599082487,524.9990992703035,27.84925458749383,574.9990684897441,29.356436813070193,624.9989676742147,30.834215979118195,674.9988668586852,32.31012377106156,724.9988038483689,33.75841602092737,774.9987408380524,35.20486577115321,824.9987026620902,36.62534755307862,874.998664486128,38.04401428478483,924.9986425608884,39.43824065633839,974.9986206356486,40.830678073485416,1024.998520010045,42.200087322255364,1074.9984193844414,43.56773243750835,1124.9983529634337,44.91367427348519,1174.9982865424258,46.257875563915775,1224.9982436717373,47.58159831614843,1274.9982008010488,48.90360295467407,1324.9981789767148,50.2952804949531,1374.9981571523808,51.68514552237362,1424.9981494180215,53.04934679263786,1474.9981416836622,54.41176474258245,1524.9981419256167,55.7504591603948,1574.9981421675711,57.087397471433896,1624.9980980284706,58.402373585535855,1674.99805388937,59.71561897254452,1724.9980298227576,61.00851328718364,1774.9980057561452,62.299700537281154,1824.997994154618,63.57200218451417,1874.9979825530909,64.84261884185837,1924.9979786042034,66.09568872929911,1974.9979746553158,67.34709422555403,2024.9979753210712,68.58217773418475,2074.9979759868265,69.81561607833882,2124.9979793554576,71.03385431436203,2174.997982724089,72.25046533708095,2224.9979514068664,73.45290300915892,2274.9979200896437,74.65373023702068
335,11199999.999999998,,,,,0.0,9.999999999998604,33.33326752137197,11.269271576704798,66.66653504274394,12.537794386255353,116.66639030818314,14.380061610686825,166.66624557362235,16.220095814873016,216.66617576235592,18.004092268405973,266.6661059510895,19.78590777749025,316.6660139322717,21.363529481420674,366.66592191345393,22.93918497414313,416.6658675419869,24.481438864596843,466.66581317051987,26.021760335831125,516.6657823899604,27.530763099755664,566.6657516094011,29.037865556598838,616.6656507938717,30.515567923490806,666.6655499783423,31.991400507021957,716.6654869680258,33.43962049932951,766.6654239577094,34.88599969936937,816.6653857817472,36.30641385434977,866.665347605785,37.725014766171924,916.6653256805453,39.11917820554992,966.6653037553057,40.51155458168185,1016.6652031297019,41.88090563517243,1066.6651025040983,43.24849451606432,1116.6650360830904,44.59438291527472,1166.6649696620827,45.93853278648604,1216.6649267913945,47.26220686462502,1266.664883920706,48.58416489117626,1316.664862096372,49.97579550910479,1366.6648402720377,51.36561586044037,1416.6648325376786,52.72977545552778,1466.6648248033193,54.09215398524456,1516.6648250452738,55.43081185655447,1566.6648252872283,56.76771587515874,1616.6647811481275,58.08266044980282,1666.664737009027,59.39587654223762,1716.6647129424146,60.68874420042569,1766.6646888758023,61.979907022587334,1816.6646772742752,63.252186770986114,1866.6646656727478,64.52278373537678,1916.6646617238603,65.775836355272,1966.6646577749727,67.0272267617625,2016.664658440728,68.26229750727273,2066.6646591064837,69.49572523320691,2116.6646624751147,70.71395508341385,2166.664665843746,71.9305598281402,2216.6646345265235,73.13299336451361,2266.664603209301,74.33381852371251
336,11150000.0,,,,,0.0,9.999999999996689,29.166609081200473,11.110431484520205,58.33321816240095,12.22028978782225,108.33307342784015,14.062485349944092,158.33292869327934,15.902448442116059,208.33285888201294,17.686376500984814,258.3327890707465,19.468124347035253,308.33269705192873,21.045686784355716,358.33260503311095,22.621283777460242,408.33255066164395,24.16348115379521,458.3324962901769,25.703746989996606,508.3324655096175,27.212696103034723,558.3324347290581,28.719745886498945,608.3323339135287,30.19739755524923,658.3322330979993,31.673180503895605,708.3321700876829,33.121352820583304,758.3321070773665,34.56768548231437,808.3320689014042,35.98805503696171,858.332030725442,37.40661254901805,908.3320088002024,38.800734500569455,958.3319868749627,40.19307064275337,1008.3318862493591,41.562383344364754,1058.3317856237554,42.929935171410506,1108.3317192027475,44.27578836526464,1158.3316527817396,45.61990436491815,1208.3316099110514,46.9435463838671,1258.331567040363,48.26547371308079,1308.3315452160289,49.657073432692606,1358.3315233916946,51.04686436789595,1408.3315156573356,52.410996525336756,1458.3315079229765,53.77334910425275,1508.331508164931,55.11198291848757,1558.3315084068854,56.44886436542602,1608.3314642677847,57.76378818182667,1658.331420128684,59.076984994695295,1708.3313960620717,60.369835110499416,1758.3313719954594,61.66098185763748,1808.331360393932,62.93324719594652,1858.3313487924047,64.20383120229091,1908.3313448435172,65.4568724604594,1958.3313408946296,66.70825293845957,2008.3313415603852,67.94331528653628,2058.331342226141,69.17673602641239,2108.331345594772,70.3949603594237,2158.3313489634033,71.61156097378813,2208.3313176461807,72.81399178926026,2258.3312863289575,74.01481558748279
337,11100000.0,,,,,0.0,9.999999999999362,24.999950641028978,10.951655307724742,49.999901282057955,11.902889559020434,99.99975654749714,13.745036850765121,149.99961181293634,15.584952088028732,199.9995420016699,17.368834160738476,249.9994721904035,19.150536549549678,299.9993801715857,20.728059200072593,349.9992881527679,22.303616948063315,399.9992337813009,23.84577643562137,449.9991794098339,25.386004994980873,499.99914862927454,26.89491818109668,549.9991178487152,28.401932711183292,599.9990170331857,29.87955046574642,649.9989162176562,31.355300227344785,699.9988532073398,32.80344068137424,749.9987901970235,34.24974225377998,799.9987520210613,35.67008202570909,849.998713845099,37.08861056773716,899.9986919198593,38.48270483541468,949.9986699946197,39.875014139472455,999.998569369016,41.24430126653985,1049.9984687434123,42.611828392044444,1099.9984023224047,43.95765812328002,1149.9983359013968,45.30175155525607,1199.9982930307083,46.62537221943543,1249.99825016002,47.94727910586985,1299.9982283356858,49.33885825346794,1349.9982065113518,50.72862960758674,1399.9981987769925,52.09274350448099,1449.9981910426334,53.455078815495305,1499.9981912845878,54.79369662458998,1549.9981915265423,56.13056305692937,1599.9981473874418,57.44547306695506,1649.998103248341,58.758657058572105,1699.9980791817288,60.05149550974749,1749.9980551151164,61.34263156909705,1799.998043513589,62.61488732749401,1849.9980319120618,63.88546271998603,1899.9980279631743,65.13849642602068,1949.9980240142868,66.38987030498981,1999.9980246800421,67.62492707197346,2049.9980253457975,68.8583431690005,2099.998028714429,70.07656383548941,2149.99803208306,71.29316170504931,2199.9980007658373,72.49559071240178,2249.9979694486146,73.69641360622622
338,11050000.0,,,,,0.0,9.999999999998215,20.83329220085748,10.792933311233726,41.66658440171496,11.585574256103754,91.66643966715415,13.427688226969407,141.66629493259336,15.267570476518705,191.66622512132693,17.05142089129695,241.6661553100605,18.83309202475739,291.6660632912427,20.4105873496021,341.66597127242494,21.986118171902152,391.6659169009579,23.52825168979174,441.6658625294909,25.06845472255403,491.6658317489315,26.577343327977797,541.6658009683722,28.08433375813261,591.6657001528426,29.561928346366233,641.6655993373132,31.037655455077036,691.6655363269967,32.485774175407016,741.6654733166804,33.93205455561206,791.6654351407183,35.352374038668685,841.665396964756,36.770882857105136,891.6653750395164,38.16495828735755,941.6653531142767,39.55724933911332,991.6652524886731,40.92651908189675,1041.6651518630695,42.294029424452205,1091.6650854420616,43.63984322159129,1141.6650190210537,44.98392133369139,1191.6649761503654,46.30752750711727,1241.664933279677,47.62942052684532,1291.664911455343,49.020985725010604,1341.6648896310087,50.41074380601516,1391.6648818966496,51.77484532872994,1441.6648741622903,53.13716894156279,1491.6648744042448,54.475775910795484,1541.6648746461992,55.81263217661521,1591.6648305070985,57.12753284031063,1641.664786367998,58.44070815426204,1691.6647623013855,59.73353871206848,1741.6647382347733,61.02466754029277,1791.6647266332461,62.29691681811485,1841.6647150317187,63.56748638433859,1891.6647110828312,64.82051498284548,1941.6647071339437,66.07188439933869,1991.664707799699,67.30693739254559,2041.6647084654546,68.54035035044465,2091.664711834086,69.75856853807035,2141.664715202717,70.9751645520088,2191.6646838854945,72.17759233702459,2241.664652568272,73.37841461946402
339,11000000.0,,,,,0.0,9.999999999999774,16.66663376068599,10.634259726978476,33.33326752137198,11.268332359250133,83.33312278681117,13.11042252248101,133.33297805225038,14.950281247675267,183.33290824098395,16.734109127071058,233.33283842971753,18.51575804939744,283.33274641089974,20.093233985905993,333.33265439208196,21.668745731159387,383.3326000206149,23.210860874415992,433.3325456491479,24.75104586935262,483.33251486858853,26.25991712659278,533.3324840880292,27.76689056758208,583.3323832724998,29.24446884272231,633.3322824569702,30.720180016496727,683.3322194466539,32.16828346356066,733.3321564363374,33.61454896495815,783.3321182603752,35.03485421603701,833.3320800844131,36.4533492106317,883.3320581591734,37.84741144862727,933.3320362339338,39.23968972752093,983.33193560833,40.60894731354074,1033.3318349827264,41.976445927756686,1083.3317685617185,43.32224859685515,1133.3317021407108,44.66631601632705,1183.3316592700226,45.98991208158234,1233.331616399334,47.31179543366306,1283.331594575,48.70335091146064,1333.3315727506658,50.09309974778729,1383.3315650163067,51.4571926557519,1433.3315572819474,52.819508127812014,1483.331557523902,54.15810755645385,1533.3315577658564,55.4949567525751,1583.3315136267556,56.80985091902907,1633.331469487655,58.123020202362945,1683.3314454210426,59.41584527608992,1733.3314213544304,60.706969081575444,1783.3314097529033,61.979213858984956,1833.3313981513759,63.2497793799752,1883.3313942024884,64.50280443289422,1933.3313902536008,65.75417075205768,1983.3313909193562,66.98922112628965,2033.3313915851115,68.22263190589271,2083.331394953743,69.44084837354305,2133.3313983223743,70.65744310003386,2183.331367005151,71.85987003702151,2233.3313356879285,73.06069189530868
340,10950000.0,,,,,0.0,10.000000000000469,12.499975320514487,10.47563117529769,24.999950641028974,10.95115712030168,74.99980590646817,12.793229503492643,124.99966117190738,14.633070701920355,174.99959136064098,16.41688182897741,224.99952154937455,18.198514274909858,274.99942953055677,19.775975857071828,324.999337511739,21.35147350401568,374.9992831402719,22.893575091420413,424.9992287688049,24.433746800751894,474.99919798824556,25.94260530019797,524.9991672076862,27.449566265879056,574.9990663921567,28.927132578978572,624.9989655766273,30.4028320836054,674.9989025663108,31.850924360245184,724.9988395559944,33.2971789928274,774.9988013800323,34.71747385948823,824.9987632040701,36.135958778424545,874.9987412788305,37.530011411014414,924.9987193535908,38.922280398970464,974.9986187279872,40.291529150407094,1024.9985181023835,41.65901924888699,1074.9984516813756,43.00481384485272,1124.9983852603677,44.34887351320274,1174.9983423896795,45.67246225649122,1224.9982995189912,46.99433861066191,1274.998277694657,48.38588705710503,1324.9982558703227,49.77562921037604,1374.9982481359636,51.13971589430912,1424.9982404016046,52.50202548798044,1474.998240643559,53.840619474365596,1524.9982408855135,55.177463570465676,1574.9981967464128,56.49235305187541,1624.998152607312,57.80551798835154,1674.9981285406998,59.098339110583666,1724.9981044740875,60.38945929816819,1774.9980928725602,61.66170083486163,1824.9980812710328,62.932263443671076,1874.9980773221453,64.18528594469727,1924.9980733732577,65.43665003504655,1974.9980740390133,66.67169852501065,2024.9980747047687,67.90510773762725,2074.9980780734,69.12332296813521,2124.9980814420314,70.33991676867554,2174.9980501248083,71.54234309578837,2224.9980188075856,72.74316464905036
